שם תחנה,מספר תחנה,תאריך,שעה-LST,טמפרטורה(C°),טמפרטורה לחה(C°),טמפרטורת נקודת הטל(C°),לחות יחסית(%),מהירות הרוח(m/s),כיוון הרוח(מעלות),לחץ בגובה התחנה(hPa),לחץ בגובה פני הים(hPa),כמות עננים כוללת(קוד),כמות עננים נמוכים(קוד),גובה בסיס עננים נמוכים(קוד),סוג העננים הנמוכים(קוד),סוג העננים הבינוניים(קוד),סוג העננים הגבוהים(קוד),מזג אוויר נוכחי(קוד),מזג אוויר שחלף(קוד),ראות אפקית(קוד)
בית דגן                                           ,2523,25-07-2020,14:00,32.2,24.1,19.7,48,4.2,285,1001.8,1005.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,25-07-2020,17:00,30.3,25.4,23.2,66,3.4,322,1001.5,1005.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,25-07-2020,20:00,27.6,24.6,23.2,77,1.8,360,1002.2,1005.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,25-07-2020,23:00,25.5,23.2,22.2,82,1.0,84,1002.6,1006.2,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,26-07-2020,02:00,23.5,22.2,21.6,89,0.7,97,1002.2,1005.8,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,26-07-2020,05:00,22.9,22.0,21.5,92,1.0,159,1002.7,1006.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,26-07-2020,08:00,28.4,24.1,22.1,69,0.7,314,1003.7,1007.2,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,26-07-2020,11:00,31.4,25.6,22.9,61,3.9,318,1002.9,1006.4,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,26-07-2020,14:00,31.4,25.2,22.4,59,4.9,331,1002.2,1005.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,26-07-2020,17:00,30.2,24.5,21.8,61,4.4,347,1002.2,1005.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,26-07-2020,20:00,28.1,24.3,22.6,72,3.8,8,1003.3,1006.8,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,26-07-2020,23:00,27.3,24.1,22.7,76,1.0,40,1003.4,1006.9,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,27-07-2020,02:00,25.9,23.5,22.4,81,0.7,184,1002.9,1006.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,27-07-2020,05:00,25.1,23.2,22.4,85,1.1,128,1003.1,1006.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,27-07-2020,08:00,28.6,24.8,23.0,72,1.5,309,1003.3,1006.8,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,27-07-2020,11:00,31.2,26.0,23.5,64,3.8,311,1002.5,1006.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,27-07-2020,14:00,31.5,25.5,22.7,60,5.2,326,1001.6,1005.1,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,27-07-2020,17:00,30.4,25.4,23.0,65,4.6,323,1001.1,1004.6,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,27-07-2020,20:00,28.4,24.7,23.1,73,2.8,351,1001.8,1005.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,27-07-2020,23:00,28.0,24.4,22.7,73,1.6,269,1002.8,1006.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,28-07-2020,02:00,25.5,23.4,22.4,83,1.1,226,1002.0,1005.6,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,28-07-2020,05:00,24.8,23.2,22.5,87,1.1,181,1002.0,1005.6,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,28-07-2020,08:00,29.1,25.1,23.3,71,1.8,293,1002.3,1005.8,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,28-07-2020,11:00,32.5,24.8,21.0,51,3.1,300,1002.6,1006.1,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,28-07-2020,14:00,33.2,23.8,18.8,43,3.7,310,1002.1,1005.6,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,28-07-2020,17:00,30.9,24.9,22.2,60,3.3,312,1001.9,1005.4,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,28-07-2020,20:00,28.5,25.3,23.8,76,2.2,317,1003.1,1006.6,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,28-07-2020,23:00,27.6,25.3,24.2,82,1.2,279,1003.2,1006.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,29-07-2020,02:00,25.9,24.3,23.6,87,1.4,128,1003.3,1006.9,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,29-07-2020,05:00,24.7,23.2,22.6,88,1.2,132,1003.4,1007.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,29-07-2020,08:00,28.8,25.1,23.5,73,1.2,97,1004.2,1007.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,29-07-2020,11:00,32.3,26.5,24.0,62,3.2,285,1004.6,1008.1,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,29-07-2020,14:00,32.9,25.6,22.3,54,4.5,316,1003.7,1007.2,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,29-07-2020,17:00,31.4,25.0,22.1,58,4.1,348,1003.6,1007.1,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,29-07-2020,20:00,28.8,25.1,23.5,73,2.3,355,1004.2,1007.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,29-07-2020,23:00,27.3,24.1,22.7,76,1.0,34,1004.5,1008.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,30-07-2020,02:00,25.3,23.4,22.6,85,0.4,96,1004.3,1007.9,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,30-07-2020,05:00,24.5,23.2,22.6,89,0.9,129,1005.1,1008.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,30-07-2020,08:00,30.0,25.2,22.9,66,1.3,67,1006.2,1009.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,30-07-2020,11:00,33.8,23.4,17.3,38,2.6,314,1005.8,1009.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,30-07-2020,14:00,34.0,23.6,17.9,39,3.6,313,1005.0,1008.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,30-07-2020,17:00,31.2,25.0,22.2,59,4.1,321,1004.2,1007.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,30-07-2020,20:00,28.2,24.6,22.9,73,2.0,360,1005.2,1008.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,30-07-2020,23:00,25.9,23.2,22.0,79,0.8,311,1005.4,1009.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,31-07-2020,02:00,25.1,23.1,22.2,84,0.8,116,1004.6,1008.2,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,31-07-2020,05:00,23.8,22.5,21.9,89,1.4,177,1004.7,1008.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,31-07-2020,08:00,28.1,24.3,22.6,72,2.8,198,1004.9,1008.4,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,31-07-2020,11:00,31.8,25.8,23.0,60,3.8,259,1004.5,1008.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,31-07-2020,14:00,32.0,26.0,23.2,60,3.7,283,1003.2,1006.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,31-07-2020,17:00,31.7,24.9,21.8,56,2.4,296,1002.0,1005.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,31-07-2020,20:00,28.0,25.1,23.8,78,1.3,181,1002.7,1006.2,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,31-07-2020,23:00,26.1,24.8,24.1,89,2.5,212,1002.5,1006.1,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,01-08-2020,02:00,24.6,23.4,22.8,90,1.1,172,1001.1,1004.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,01-08-2020,05:00,23.6,22.7,22.2,92,1.2,163,1001.2,1004.8,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,01-08-2020,08:00,27.6,24.9,23.6,79,2.6,203,1001.3,1004.8,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,01-08-2020,11:00,32.4,26.4,23.9,61,5.2,260,1000.8,1004.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,01-08-2020,14:00,32.4,26.0,23.0,58,4.7,293,999.9,1003.4,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,01-08-2020,17:00,31.5,25.1,22.2,58,3.9,288,999.5,1003.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,01-08-2020,20:00,28.3,24.8,23.2,74,1.5,304,1000.0,1003.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,01-08-2020,23:00,25.8,24.1,23.3,86,1.6,210,1000.0,1003.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,02-08-2020,02:00,24.0,22.4,21.7,87,1.5,132,999.5,1003.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,02-08-2020,05:00,23.9,22.7,22.2,90,1.6,171,1000.1,1003.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,02-08-2020,08:00,27.4,23.2,20.9,68,3.0,190,1001.1,1004.6,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,02-08-2020,11:00,31.6,24.6,21.1,54,4.1,261,1001.4,1004.9,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,02-08-2020,14:00,31.4,24.8,21.8,57,4.5,278,1001.2,1004.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,02-08-2020,17:00,30.6,24.8,22.2,61,3.0,304,1001.2,1004.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,02-08-2020,20:00,27.6,24.6,23.2,77,1.5,289,1002.3,1005.8,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,02-08-2020,23:00,24.4,22.5,21.5,84,1.3,116,1002.1,1005.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,03-08-2020,02:00,22.2,21.0,20.3,89,0.3,223,1002.0,1005.6,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,03-08-2020,05:00,20.1,18.4,17.3,84,1.4,110,1003.1,1006.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,03-08-2020,08:00,29.3,20.2,14.2,40,1.4,169,1003.5,1007.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,03-08-2020,11:00,33.1,23.7,18.7,43,3.7,329,1003.3,1006.8,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,03-08-2020,14:00,32.6,25.2,21.7,53,4.8,321,1002.7,1006.2,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,03-08-2020,17:00,30.7,25.1,22.5,62,4.2,317,1002.2,1005.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,03-08-2020,20:00,28.5,24.7,22.9,72,1.7,296,1003.0,1006.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,03-08-2020,23:00,26.6,23.9,22.6,79,1.9,204,1002.9,1006.4,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,04-08-2020,02:00,25.5,23.5,22.6,84,1.6,187,1002.2,1005.8,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,04-08-2020,05:00,24.8,22.9,22.1,85,2.4,195,1002.4,1006.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,04-08-2020,08:00,28.2,23.9,21.7,68,2.1,205,1003.2,1006.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,04-08-2020,11:00,31.3,24.9,22.0,58,3.5,287,1003.1,1006.6,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,04-08-2020,14:00,32.0,25.6,22.6,58,3.9,290,1002.1,1005.6,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,04-08-2020,17:00,31.0,25.6,23.1,63,3.6,270,1001.4,1004.9,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,04-08-2020,20:00,27.6,24.7,23.4,78,2.1,231,1002.1,1005.6,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,04-08-2020,23:00,25.8,23.7,22.7,83,1.4,203,1001.7,1005.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,05-08-2020,02:00,25.3,23.3,22.4,84,1.1,181,1000.9,1004.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,05-08-2020,05:00,24.7,23.0,22.2,86,2.0,184,1000.8,1004.4,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,05-08-2020,08:00,28.3,24.5,22.7,72,3.5,203,1001.4,1004.9,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,05-08-2020,11:00,31.3,25.3,22.6,60,5.0,253,1001.6,1005.1,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,05-08-2020,14:00,31.5,24.5,21.0,54,5.0,253,1001.7,1005.2,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,05-08-2020,17:00,30.4,24.8,22.3,62,3.5,287,1001.5,1005.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,05-08-2020,20:00,27.4,24.1,22.6,75,1.2,262,1002.5,1006.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,05-08-2020,23:00,25.0,23.0,22.1,84,2.2,210,1002.8,1006.4,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,06-08-2020,02:00,24.2,22.5,21.7,86,2.5,170,1002.3,1005.9,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,06-08-2020,05:00,22.6,20.7,19.6,83,1.8,168,1003.0,1006.6,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,06-08-2020,08:00,27.6,23.8,22.1,72,3.9,202,1004.0,1007.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,06-08-2020,11:00,31.1,24.7,21.8,58,4.9,260,1004.2,1007.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,06-08-2020,14:00,31.5,25.5,22.7,60,4.2,247,1004.2,1007.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,06-08-2020,17:00,30.4,25.5,23.3,66,3.4,272,1003.7,1007.2,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,06-08-2020,20:00,27.1,24.4,23.1,79,1.5,202,1004.8,1008.4,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,06-08-2020,23:00,25.5,23.5,22.6,84,1.8,199,1004.9,1008.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,07-08-2020,02:00,25.2,23.3,22.5,85,2.1,179,1004.1,1007.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,07-08-2020,05:00,24.2,22.5,21.7,86,2.0,162,1004.8,1008.4,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,07-08-2020,08:00,27.4,23.8,22.1,73,3.8,190,1005.5,1009.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,07-08-2020,11:00,32.4,26.2,23.3,59,4.5,269,1004.7,1008.2,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,07-08-2020,14:00,32.0,26.6,24.3,64,4.4,254,1004.1,1007.6,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,07-08-2020,17:00,30.9,26.6,24.8,70,2.8,323,1003.8,1007.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,07-08-2020,20:00,28.0,26.0,25.0,84,2.9,240,1004.4,1007.9,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,07-08-2020,23:00,27.5,25.5,24.5,84,1.8,176,1004.2,1007.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,08-08-2020,02:00,26.3,24.8,24.1,88,2.3,174,1003.3,1006.9,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,08-08-2020,05:00,25.9,24.6,23.9,89,2.1,179,1003.5,1007.1,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,08-08-2020,08:00,29.2,25.5,23.8,73,4.5,240,1004.2,1007.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,08-08-2020,11:00,32.1,26.3,23.6,61,4.1,278,1004.2,1007.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,08-08-2020,14:00,32.4,26.0,23.0,58,4.1,285,1003.8,1007.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,08-08-2020,17:00,30.8,25.7,23.4,65,4.0,274,1003.2,1006.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,08-08-2020,20:00,28.3,25.0,23.4,75,2.4,258,1003.6,1007.1,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,08-08-2020,23:00,27.3,24.3,22.9,77,3.1,244,1003.2,1006.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,09-08-2020,02:00,26.7,23.7,22.3,77,3.0,245,1002.5,1006.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,09-08-2020,05:00,25.7,23.1,22.0,80,2.4,204,1002.8,1006.4,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,09-08-2020,08:00,28.9,23.5,20.8,62,4.1,245,1003.2,1006.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,09-08-2020,11:00,30.9,23.9,20.4,54,5.4,264,1003.8,1007.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,09-08-2020,14:00,31.4,24.8,21.5,56,5.8,260,1003.4,1006.9,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,09-08-2020,17:00,29.9,24.1,21.2,60,3.4,267,1002.8,1006.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,09-08-2020,20:00,27.5,23.1,20.8,67,2.7,259,1003.7,1007.2,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,09-08-2020,23:00,26.7,22.8,20.7,70,2.8,252,1004.1,1007.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,10-08-2020,02:00,25.2,22.2,20.7,76,2.3,168,1003.2,1006.8,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,10-08-2020,05:00,24.4,22.3,21.1,82,2.9,203,1003.4,1007.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,10-08-2020,08:00,27.9,23.7,21.7,69,3.7,200,1004.0,1007.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,10-08-2020,11:00,31.0,24.4,21.1,56,5.3,256,1004.8,1008.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,10-08-2020,14:00,31.6,24.0,20.1,51,5.3,271,1004.8,1008.3,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,10-08-2020,17:00,29.9,23.9,21.0,59,4.0,294,1004.6,1008.1,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,10-08-2020,20:00,27.9,23.4,21.2,67,2.4,271,1005.3,1008.8,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,10-08-2020,23:00,26.9,22.8,20.7,69,2.2,295,1005.4,1009.0,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,11-08-2020,02:00,24.6,21.6,20.1,76,0.6,230,1004.9,1008.5,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,11-08-2020,05:00,23.7,21.6,20.4,82,2.4,187,1005.1,1008.7,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,11-08-2020,08:00,27.9,23.7,21.7,69,3.4,191,1005.6,1009.1,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,11-08-2020,11:00,31.0,24.4,21.1,56,4.5,256,1006.1,1009.6,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,11-08-2020,14:00,30.7,24.7,21.7,59,5.3,276,1005.4,1008.9,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,11-08-2020,17:00,29.7,23.9,21.1,60,3.6,314,1004.9,1008.4,-,-,-,-,-,-,-,-,-
בית דגן                                           ,2523,11-08-2020,20:00,27.6,23.4,21.4,69,2.4,311,1005.3,1008.8,-,-,-,-,-,-,-,-,-
